SMILES,bioclass
C/C=C(\C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O,1
COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O,0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
CC(=O)[C@H]1O[C@@H](Oc2ccc(C=C(C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,0
CCN(CC)Cc1cc2[nH]c3c4ccc(Cl)cc4ncc3c2cc1OC,0
CCN(CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,1
COc1cc2c(cc1OCCCCCN1CCN(CCCCCOc3cc4c(cc3OC)C(=O)C3CCC[C@H]3C=N4)CC1)N=C[C@@H]1CCCC1C2=O,1
Cc1nnc2n1N=C(c1cc(F)c(Cl)cc1Cl)/C(=C/c1ccc3c(c1)OCO3)S2,0
CC(=O)O[C@@H]1[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]2[C@H](CC[C@]13CO3)C2(C)C,1
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(O)nc3ncccc32)CC1,1
CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,0
COC(=O)C12OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)CC(C)C)C24,1
CN(CCc1ccccn1)c1nc(-c2ccncc2)nc2c1CN(C(=O)Nc1ccncc1)CC2,1
CCOC(=O)C1C(C)=NC(C)=C(C(=O)OCCNC(=O)c2ccc(N=[N+]=[N-])cc2)C1c1ccccc1C(F)(F)F,1
CCN(CC)CC(=O)Nc1c2c(nc3ccccc13)N(C)CC2,1
C[n+]1c(C=Cc2ccc(Cl)cc2)ccc2ccccc21,1
N#CC1=C(N)N(c2ccccc2)C(c2ccco2)C1(C#N)C#N,0
COc1ccc2c(c1)CCC=C2CCCN1CCc2cc(OC)c(OC)cc2C1,1
COc1cc2c[n+](C)c3c4cc(OC)c(OCc5ccccc5)cc4c(OCc4ccccc4)cc3c2cc1OC,1
CCCNCCOc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1F,1
CC(=O)N[C@@H](CSC(=O)[C@]1([C@@H](O)C(C)C)NC(=O)[C@H](C)[C@@H]1O)C(=O)O,1
CCc1ccccc1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O,0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,0
CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N,1
COC(=O)[C@@H]1C(=O)C=C(Nc2ccc(C#N)cc2)C[C@H]1C,0
CC[C@H](C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,1
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)C2=O,1
C[C@H](CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0
O=NN(CCCl)C(=O)NC1CCCCC1,0
O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)n1,0
C=C(O)CN1(CCN2(CCN(CC(=O)O)(CC(=O)O)->[Eu]<-2<-1)CC(=O)O)CC(=O)O,0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0
O=C(O)c1cc(CN2CCN(c3ccc(Br)cc3)CC2)c2ccccn2c1=O,0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC=O)CC2,1
COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,0
CCCC[C@@H](C)/C=C1\CN2CCC[C@H]2[C@@](C)(O)[C@@H]1O,0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C,0
CCC[C@H](C)C1(CC)C(=O)NC(=S)NC1=O,0
S=C=NCCc1ccccc1,0
O=C(Nc1ccc(Cl)cc1Cl)C1C(=O)OC2(CCCCC2)OC1=O,0
CC(C)=CCCC(C)=CCCC(C)=CCSC[C@@H](N)C(=O)O,0
COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
COc1cccc(CCc2ccccc2OCc2cc(OC)cc(OC)c2)c1,1
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0
N=C(N)N/N=C/c1c(-c2ccc(Cl)c([N+](=O)[O-])c2)nc2ccccn12,1
CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)N(C)C,1
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,1
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,1
CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(=O)CCC1(C)C,1
N#CC(NNC(=O)c1ccccc1O)c1c(O)ccc2ccccc12,0
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(C)C)C(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO,1
Cc1cc(I)cc(CN(C)CCCN2CCN(C)CC2)c1O,0
N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0
COc1ccc(CNCCN(C/C=C(\C)CCC=C(C)C)Cc2ccc(OC)c(OC)c2)cc1OC,0
O=C1/C(=C/c2ccccc2)CN(C(=O)CCC(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)C/C1=C\c1ccccc1,1
Cc1noc(-c2c(F)cccc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)n1,1
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,0
O=P1(Cc2ccccc2)c2ccccc2-c2ccccc21,1
O=C1C(=Cc2ccccc2)CN(C(=O)CCN2CCCCC2)CC1=Cc1ccccc1,0
CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,0
CC[C@@]1(O)CC(=O)OC[C@@H]2C(=O)N3Cc4cc5cc(F)c(F)cc5nc4C3=C[C@H]21,0
CONC1=C2C(=O)N(C)CC(=O)N(C)C(C)C(=O)OC(CO)C(NC(=O)c3c4nc5c(C(=O)NC6C(=O)NC(C(C)C)C(=O)N7C(C)CC(O)C7C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC6C)ccc(C)c5oc-4c(C)c(=O)c3N)C(=O)NC(C(C)C)C(=O)N2C(C)C1,1
CSCC[C@@H](C(N)=O)[C@@H](C)C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,1
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2C=CCN2C(=O)[C@H](C)O)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@H](C(C)C)OC(=O)CC1O,1
CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,1
C=C(c1ccc(-c2ccc(O)cc2)cc1)N1CCc2cc(OC)c(OC)cc2C1,1
COC1=C(OC)C(=O)C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C)C1=O,1
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(O[C@@H]4O[C@@H]([C@H](O)CO)CO[C@H]4OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,1
CN1CCN(c2c(Cl)cc(Cl)c3[nH]c4ccccc4c(=O)c23)CC1,0
CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,0
C=C1[C@@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(=O)c3ccccc3)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
Nc1nc(=S)c2[nH]cnc2[nH]1,0
NCc1ccc(O)c(O)c1O,0
CC1OC(=O)CC(O)CC(O)CCC(O)C(O)CC(O)C[C@]2(O)CC(O)C(C(=O)O)[C@H](CC(OC3O[C@H](C)C(O)[C@H](N)[C@@H]3O)C=CCCC=CC=CC=CC=CC=CC(C)[C@@H](C)C1C)O2,1
O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,0
O=c1c2cc(I)ccc2nc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1Cc1ccccc1,0
COC(=O)c1c(F)cccc1-c1ccc([C@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,1
CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,1
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0
CC(C)[N+]([O-])(CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12)C(C)C,1
Oc1c2cc(-[n+]3c(-c4ccccc4)cc(-c4ccccc4)cc3-c3ccccc3)cc1CO[C@@H](c1ccccc1)[C@H](c1ccccc1)OCc1cccc(n1)CO[C@@H](c1ccccc1)[C@H](c1ccccc1)OC2,1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
CC[C@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,0
CC(C)=CC(=O)OC1C2C(C)=CC(=O)C(O)C2(C)C2C3(O)OCC24C(CC(=O)OC14)C(C)C3O,1
C=CC(=O)N1CC(=Cc2ccc(F)cc2)C(=O)C(=Cc2ccc(F)cc2)C1,0
CN(C)c1ccc2c(-c3ccc(N4CCOCC4)cc3)c3ccc(=[N+](C)C)cc-3sc2c1,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C(C(OC(=O)c3ccccc3)[C@]3(O)CC(OC(=O)[C@H](OC(=O)CCC(=O)O)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)C1(OC(C)=O)COC1C[C@@H]2O,1
COc1ccc2c(c1)Cc1c(NCCN(C)C)ccc(C(=O)NCCCN(C)CCCNC(=O)c3ccc(NCCN(C)C)c4c3Nc3ccc(OC)cc3C4)c1N2,1
Cc1cc2c3ccccc3n3c2c(n1)CCNC3C,0
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H]2Cc3ccccc3N2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,1
O=c1c(Cc2ccc(O)cc2)nc2c(Cc3ccccc3)[nH]c(-c3ccc(O)cc3)cn1-2,1
Cc1c(Cl)cccc1NC(=O)CC1Sc2ccccc2NC1=O,0
C[C@@H]1CCCC=C[C@@H]2C[C@H](O)C[C@H]2[C@@H](O)C=CC(=O)O1,0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0
CCCCCn1c(C)cc(C=Cc2ccc3cc(C)ccc3[n+]2C)c1C,1
COc1c2c(cc3c1-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC3)OCO2,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)CC(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1
CC[n+]1c(/C=C/c2ccc(N(CCCl)CCCl)cc2)ccc2cc(NC(=O)/C=C/c3ccccc3)ccc21,1
CC[C@H](C[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O,0
COc1cccc2c1[C@@H]1CO[C@@H]3[C@@H]4C[C@@H](C(=O)O)[C@H]([C@H](C2)N31)N4C,0
C[C@H](CCc1ccc2c(c1)c(N)c1ccc(N)cc1[n+]2[O-])CC(C)(C)C,1
C[C@@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,0
CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)(C)C)CC4CCl)CC3CCl,1
CC(C)(C)COC(=O)C(C)(C)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,0
CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1)B(O)O,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
COc1cc(/C=C/C=C2\CCC/C(=C\C=C\c3ccc(O)c(OC)c3)C2=O)ccc1O,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2,1
O[C@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2CCCN2)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@H](C(C)C)OC(=O)CC1O,1
CC1CCOC(=O)/C=C/C=C/C(=O)OC2CC3OC4C5OC5(C)C(O)CC4(COC(=O)C1O)C2(C)C31CO1,1
O=C[C@H](CO)O[C@@H](C=O)c1c[nH]c(=O)[nH]c1=O,0
COCc1c(C(C)C)nc(C(C)C)c(C=C[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(=N)NO)cc1)C1CCCCC1,1
CO[C@@H]1[C@H](C)O[C@H](O[C@@H]2[C@H](C)O[C@H](Oc3cc(O)c4c(O)c5c(cc4c3)C[C@@H]([C@@H](OC)C(=O)[C@@H](O)[C@H](C)O)[C@H](O[C@H]3C[C@H](O[C@H]4C[C@H](O[C@@H]6C[C@](C)(O)[C@H](OC(=O)C(C)C)[C@H](C)O6)[C@H](O)[C@H](C)O4)[C@H](O)[C@H](C)O3)C5=O)C[C@@H]2OC(C)=O)C[C@@H]1O,1
C[C@H](O)[C@H]1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(C)CCC4(COC(=O)[C@H]4O[C@]4(C)[C@@H](O)CO1)[C@]2(C)[C@]31CO1,1
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3cccc(C(=O)OCCCCCCCCCCC4=CC(=O)C(C)=C(C)C4=O)c3)c-2cc1C,1
CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C,0
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,0
Cc1n(Cc2ccc([N+](=O)[O-])cc2)c2c([n+]1-c1ccccc1)C(=O)c1ccccc1C2=O,1
CN1CC[C@]23c4c5cccc4O[C@H]2CCC[C@H]3[C@H]1C5,0
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,0
COc1ccc2c(c1)/c(=C/c1ccc(N(C)C)cc1)c1cc(-c3ccccc3)[n+](C)n12,1
O=C(O)CCSC(CC1(c2ccc(Cl)cc2)NC(=O)CCS1)c1ccccc1,0
C=C1[C@H](OCC(C)C)CC(=O)C(C)(C)/C=C/[C@@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(C)=O,1
N#Cc1ccc(N2CCN(Cc3cc(C(=O)N[C@H]4CCCC[C@@H]4O)c(=O)n4ccccc34)CC2)cc1,0
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O,0
CCOC(=O)CCC(NC(=O)c1ccc(Nc2nc3ccccc3nc2-c2cccs2)cc1)C(=O)OCC,0
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)c1)C2=O,1
CC1(C)N=C(N)N=C(N)N1CCCCc1ccccc1,1
Nc1ccn([C@@H]2CO[C@@H](CO)O2)c(=O)n1,0
CN1CCN(CN2C(=O)C3C4C=CC(C3C2=O)C2C3C(=O)N(CN5CCN(C)CC5)C(=O)C3C42)CC1,0
CCCCNC(=N)c1ccc(N2CCN(c3ccc(C(=N)NCCCC)cc3)CC2)cc1,1
COc1cc2cc(C3=NNC(=O)CC3C)sc2cc1OC,0
CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,0
CN/C(=N\S(=O)(=O)N1CCCCC1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2=O,1
CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1,0
COc1ccc2[nH]c3c(C)c4cc[n+](C)cc4c(C)c3c2c1,1
C[C@@H](NC(=O)C1(NC(=O)c2ccc(Br)nc2)CC1)c1ccc(-n2nc(Cl)c3ccccc32)cc1F,1
CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1
CCCC(=O)Nc1cc(/C=C/C(=O)N2CC(CCl)c3c2cc(OCc2ccccc2)c2[nH]cc(C)c32)n(C)c1,0
COc1ccc(-n2nnnc2C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)[C@H]2CC[C@H](S(C)(=O)=O)CC2)CC1,1
CCOC(=O)C1=CN(Cc2cccc(OC)c2)c2ccccc2C1c1ccc(OC)cc1,1
O=c1c2ccccc2nc(-c2cccc([N+](=O)[O-])c2)n1O,0
CC(C)=CCc1cc(C(=O)C=Cc2ccc(O)c(O)c2)c(O)cc1O,0
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)C(O)CCC2,0
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1
COc1cc2c3c(n(CCCNCCNCCN)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,1
COc1c(O)cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc1O,0
O=C1Nc2ccccc2/C1=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,0
COc1ccc(OC)c(NC(=O)c2cccc(NC3=C(Cl)C(=O)N(Cc4ccccc4)C3=O)c2)c1,0
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)COC(=O)[C@H]1C,1
COc1cc([C@H]2Oc3cc(-c4oc5c(CC=C(C)C)c(O)cc(O)c5c(=O)c4O)ccc3O[C@@H]2CO)ccc1O,0
COc1cc(/C=C/C(=O)c2ccccc2O)ccc1OCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,1
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NC#N,1
CCCCCCCCCCCC[N+]1(CCCCCCCCCCCC)CCCC(C)C1,1
CO[C@H]1/C=C/O[C@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1
CC(Oc1ccccc1Cl)C(=O)NN1C(=O)CC(=O)N(c2ccc(Cl)cc2)C1=S,0
CC(C)C(Cl)=NOC(=O)Nc1ccc(C#N)cc1,0
CN(C)CCCN1c2ccccc2CCc2cccc([N+](=O)[O-])c21,0
Clc1cc2nc([C@@H]3CCCN3c3cc(N4CCO[C@H](c5ccccc5)C4)ncn3)[nH]c2cc1Cl,0
CC1=C2C(=O)OCC23C=COC3(C)O1,0
CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],0
C[C@@]1(NC(=O)c2cc(CN3CCC(C#N)(c4ccccn4)CC3)c3ccccn3c2=O)CCCC[C@H]1O,1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=NC#N)NC2CCC(C)CC2)cc1,1
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0
CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,1
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C,1
COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1OC2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,1
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0
CO[C@H]1[C@@H](OC(=O)C=CC=CC=CC=CC(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,0
C[C@@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
COc1cccc(Nc2nc(N)nc(N)c2N=O)c1,0
COc1ccc2c(c1)c1c(C)c3c[n+](C)ccc3c(C)c1n2C,1
O=C(NCCN1CCN(c2cccc3c2OC[C@@H](CO)O3)CC1)c1ccc(F)cc1,1
O=C(N[C@H]1CCCC[C@@H]1O)c1cc(CN2CCN(c3cc4ccccc4cn3)CC2)c2ccccn2c1=O,0
Oc1ccc(Cl)cc1C=Nc1cnc2ccccc2c1,0
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(Cc5ccc(O)cc5)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(Cc3ccc(O)cc3)C(=O)OC2C)c(N)c1=O,1
COc1ccc2c(c1)C(=CCCN1CCc3cc(OC)c(OC)cc3C1)CCC2,1
Cn1c(=O)c(COc2ccccc2)nc2ccccc21,1
COC12CC[C@@]3(CC1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)C2O5,0
CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12)COP(=O)(O)OC[C@H](N)C(=O)O,1
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@@H]6[C@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
